"tip.label" "species.richness" "temp.mean" "temp.median" "temp.var" "temp.stability1.mean" "temp.stability1.median" "temp.stability2.mean" "temp.stability2.median" "temp.seasonality.mean" "temp.seasonality.median" "temp.seasonality.var" "temp.seasonality.stability1.mean" "temp.seasonality.stability1.median" "temp.seasonality.stability2.mean" "temp.seasonality.stability2.median" "max.temp.mean" "max.temp.median" "max.temp.var" "max.temp.stability1.mean" "max.temp.stability1.median" "min.temp.mean" "min.temp.median" "min.temp.var" "min.temp.stability1.mean" "min.temp.stability1.median" "precip.mean" "precip.median" "precip.var" "precip.stability1.mean" "precip.stability1.median" "precip.stability2.mean" "precip.stability2.median" "precip.seasonality.mean" "precip.seasonality.median" "precip.seasonality.variance" "precip.seasonality.stability1.mean" "precip.seasonality.stability1.median" "precip.seasonality.stability2.mean" "precip.seasonality.stability2.median" "precip.wettest.q.mean" "precip.wettest.q.median" "precip.wettest.q.var" "precip.wettest.q.stability1.mean" "precip.wettest.q.stability1.median" "precip.wettest.q.stability2.mean" "precip.wettest.q.stability2.median" "precip.driest.q.mean" "precip.driest.q.median" "precip.driest.q.var" "precip.driest.q.stability1.mean" "precip.driest.q.stability1.median" "precip.driest.q.stability2.mean" "precip.driest.q.stability2.median"
"Lepcol_squtus_MPEGT15394" 268 225.355603513019 224.016684829103 216.892282793119 41.4785701355032 41.0100332360406 42.4719800757849 43.2523843096329 1763.29494757891 1791.93152337661 122217.154653884 703.09280998224 705.953235246551 645.772495120147 642.758375324451 289.389864891878 287.983299645805 266.502014467718 37.8941123915767 38.9966640858333 149.818024147637 148.033464581673 429.782884050688 55.4750008918229 53.9899803396922 1151.07504279876 1170.21633933552 78272.8922995377 96.1273480195851 81.8878453184586 232.261375848741 244.157245863772 73.9945008904847 76.9966630214182 267.67561105145 10.9651065604093 9.00332655459407 15.3468700201587 15.2425579839571 631.349549256302 634.870124009749 22286.4199483267 104.652176217592 98.8325838630842 150.523836422709 156.445859899495 54.1754394020941 45.0133151278299 1884.15920187277 11.9137458496954 6.040074273639 24.2503063199559 23.0124314421657
"Drymor_bridge_L52010" 146 196.717910646261 194 764.019996980236 25.9246520827597 26.0033280584892 25.9744239140121 26.499992730247 4604.65331592381 4591.99495693119 518330.486072019 405.046431654223 335.01341062576 571.362138565073 560.044100715684 300.344982060888 300.003338882013 360.929577620205 12.100994521074 10.9966668664705 79.3085050971748 75.0033390940131 1249.85821815761 39.5408040716814 39 886.392702998577 877.04171010388 93580.4056227106 95.3044020148831 79.0167164196849 152.417378397988 150.90648213886 52.8344083471415 55 491.868260864294 4.43874362281036 4.00334453001332 11.2837871721287 10.5008274815306 363.123214629055 380.993428855578 8720.67644090013 39.8460244511981 32.9999990317776 79.4252037651634 81.2499570510446 86.0913566033041 53.0066781200997 6108.65419843409 13.8146968465839 10 28.9226148197223 21.5020717275296
"Dryxer_pucnii_L34815" 495 137.077127474122 139.799540337391 1914.47993495842 64.0346535545972 63.095233773383 59.1134864238596 59.17791119639 617.971428136341 584.035049987802 86499.3082286245 447.387773955901 411.143511349175 340.44681471011 358.139090295289 181.596873750084 184.188380392434 1995.89539600543 60.2657262090989 59.9782227456918 81.8238776181749 84.0550587934707 2107.66468579194 78.0834901368023 77.8432176270902 1869.32880684306 1670.42053898206 851223.537414993 340.845962835119 261.53868387051 330.654190902021 258.199385039162 42.384308647289 44.0033307466041 180.641046941175 8.81683519563523 8.9999827807846 12.7518975160412 12.4983663775222 741.209422376553 673.383182639547 118071.706603471 107.029061768623 85.700239755747 151.622900786033 119.935621468544 210.49885913424 164.968413115376 24516.2954660522 88.170728224467 66.5937285588303 82.5985909711261 80.2216922584841
"Campyl_proide_L25514" 400 250.807067441818 250.996667496699 49.851451138072 33.6010524881296 33.9933137599737 35.8712186673704 35.7499964188058 550.855906843226 492.013345300875 44427.1780176629 254.734566555663 250.006693748204 533.477728990156 483.517773606641 295.744039196752 295.000007249356 207.958492526809 16.6865881264862 14 215.583580361933 216 107.362172553386 65.0917323538982 64.0567470190288 2468.43447791878 2369.15430087927 269565.599698396 177.286045270832 149.785106922283 261.996378294989 257.64519770903 46.7871078564748 48.0033307382216 285.123516600043 8.36388142580979 6.99331669997357 11.1877398023533 10.2508094509732 1008.93484224714 988.038480937445 26058.2279464675 111.685033953083 82.0097080963297 129.358850640935 116.097004593175 246.52390796919 194.973303269924 33963.137979962 67.8571868724442 50.2153884619492 70.7858652799907 54.719568765311
"Campyl_trotri_MPEGUNA03" 608 245.985239037349 249 379.403918021685 32.8744740169649 31 34.1739427950099 33.0008343949904 1399.95324460226 1080.04005132896 1303880.35712223 325.47701200006 232.009956750953 425.665880686415 421.24961396943 306.226090498809 306.003328088896 494.645174326053 23.5312318247647 21.0000000000001 183.159405803347 190.003329585269 1509.16468555883 53.4341723436903 53.0033641546412 1607.05969964571 1487.77027511261 599260.196436914 148.652908365966 89.4995946924504 238.373792657513 204.647301860999 61.7041678024174 61.0066870400267 468.423154579253 7.69698349601793 6 13.2949281767755 12.7508095816164 725.842578097479 709.706363611656 85526.1274232616 76.7592934235677 58.996687871849 131.909626321558 119.203600381738 115.692085907704 66.0033340049115 20505.0266826523 28.3757799623315 13.0000000000004 42.9547942383041 29.743394637594
"Campyl_puslus_L33216" 482 196.568697518175 198.946428711373 1079.47543595068 44.3929881324572 43.1020528756846 50.7267882901831 51.4695172089323 413.505344984522 376.024974532571 28320.1243781113 343.899656506553 316.954991386569 354.442313383266 371.253540145065 238.261017567258 241.966642311928 1117.16626277094 36.6391459664075 38.9482400550021 156.250629024615 157.108541468095 1439.51408491647 59.3968716189408 58.070253388579 2555.83174317171 2311.92817218277 1928112.59699578 516.411660165275 296.990778009365 482.903118963436 347.581537197389 36.741930762657 31.9966459261964 355.012744754314 5.75690091627028 4.00667999153371 10.7970993242217 9.24913745814299 948.835842950454 897.786547685255 217797.845740781 149.568707492695 112.790155057612 160.492605567734 143.108399862223 329.287645481447 261.988311606368 74973.4755188639 99.0551973634107 61.1969361853779 99.3232530272028 85.5479149620035
"Campyl_falcul_GP1131" 278 203.072400475032 203.993337745867 504.926415803188 34.815630119239 33.993340853311 34.8425100007091 34.7558383406822 2720.13475171142 2881.96325100334 700756.517984415 371.483997999733 332.943205533295 522.659829129164 497.504182517081 275.45173559869 276.999977655062 435.466565802527 29.8563468203729 29.0066440127691 119.497209046739 114.026703742152 1097.68817967325 50.5051925876737 48.9833181223029 1502.91245820129 1560.98375107324 154570.400165616 118.764844889444 95.1689544200922 175.775478216813 162.416725416372 37.6210613153982 25.9866343888166 627.494125981402 7.6998448578371 4.99332717197393 12.5366216839002 12.7358849395046 574.884403847364 554.396030376988 18714.2138591685 79.2853404365976 59.9367698166043 109.552635549972 92.3522309746744 218.751756867602 247.197475918412 16767.5615601805 30.3237827413922 22.9833384295582 52.2912152696784 46.7646062317226
"Denplex_picus_L25402" 527 252.447946916813 252.003330841068 149.521104280944 34.296630399079 33.9966718880428 35.0876610835861 35.2542243094692 774.869321017484 669.97662096248 141995.246783742 284.556462310236 237.98328703393 460.136914516109 427.271510667128 304.110874466117 303.000011180127 438.703848284487 19.8945904562311 15.0000000000004 207.688048461243 212.00666978125 377.335319617271 60.1337110394081 59.003331360161 2027.80960568006 2008.57717847925 558649.30061441 173.390765398043 119.887294530515 277.363011847974 261.865382312403 57.5335946010266 59.0033339179668 440.387183109571 8.13260106410941 6.00000000000043 12.1541815294491 10.9991674933112 891.294313486351 906.179583364345 70720.4063511501 96.1780819372002 72.952924220926 141.681134578504 130.040001059352 163.920180022057 100.020059501044 29293.5889041157 45.2900232971403 22.0034046985028 55.1819209450082 36.3195745709256
"Denplex_kiene_LSUMZ25413" 350 256.83588121585 256 27.1795176702066 33.8168310414474 33.0033417060131 36.5288335356265 36 445.268664623416 386.99666702122 24078.973069141 212.944139349965 182.026776869578 477.00773155246 428.504965818186 295.805705530778 292.003344306013 110.27485935 15.2815459997946 13 222.683197879724 224.996666857741 61.748831968227 65.3171304438951 65.0000000000002 2443.73556659499 2394.26305798686 142798.338003745 152.750818103738 131.033507318341 191.524158973659 188.507633634677 39.8208926090866 40.9966697084038 190.643730333872 9.74221924929929 8.98663339994676 13.5822284071698 11.9991452742987 924.431196652938 920.896399505415 12772.7333294138 82.1972830831903 75.0495311945439 105.635785284629 101.955042005172 285.415875572377 255.983349929614 20137.975014185 74.0089793315558 64.0968320423404 79.3594898850906 75.2665298707566
"Xiphor_susans_L69385" 318 251.448697093477 259 618.286468233704 31.5357261031472 31.006675296793 33.4455748063834 33.4983041573339 539.044851997422 516.914875729832 57747.1094725826 404.468285452997 285.020042507389 411.72823748925 414.983920741371 292.121655397448 295.973305884829 782.607165787673 19.9997676587377 18.0000114091 215.545947211895 224.006673519548 690.643731260641 53.801565751408 52.0033328253889 2022.75106809355 1941.709779432 726821.315850369 465.100116807782 356.232892851998 461.937495328087 400.425914822067 54.2515302758486 55.003331553749 208.443491234676 10.2403747115595 7.99000507923641 11.6490549226741 10.4887900306372 861.243695508911 839.07066945102 114107.683751596 173.50732901748 120.963242587827 165.88406796924 133.812638188471 135.500308942222 96.9766624252892 13264.6149119934 39.1012337208191 26.8764569736443 61.7635849963071 51.2275420959093
"Xiphor_lacsus_L82051" 250 250.465074680574 255.966668124125 250.324435907131 29.1748690230217 28.0100174268584 37.3179128492869 36.9903975525851 334.014159546349 287.000001784001 15920.3550675655 445.162062087126 345.003341966019 345.312745632763 320.275148068028 280.967654009391 283.010006337443 330.776490675467 21.1920734350305 17.9999776512427 223.233550843349 228 328.253416451112 53.1274126351697 51.9966454779366 3441.35835322413 2892.55544565584 2676713.14816126 1011.33975777435 616.704567033934 808.648332332698 659.226856372759 41.72581090279 43.0033314540167 286.33103687333 8.81886473222398 7.00001117413793 10.0718128110767 8.74999543000027 1262.37281415533 1150.95345081258 205615.240328046 217.255401931419 190.066778047907 215.061105190187 205.430726820151 398.639815131023 222.166740217165 164650.708986289 78.7097462659759 38.163923543986 111.503109161054 87.4763127535057
"Xiphor_gutus_LSU35582" 538 250.615498023023 250.996669958528 125.114162899072 32.8693123689066 33 34.5328511022237 34.9991688604966 774.982519929881 637.019930640689 174898.900776723 287.382744715466 245.010074663429 469.374450427905 433.259138237533 300.985404887727 300.016700733857 335.672067031916 17.0048267258272 14 205.531234180715 210.999988825515 441.493476962355 60.6959033138934 60 2139.63567631615 2081.99242190296 449528.432767462 166.088055288465 117.623338830647 263.582375919053 246.339814081382 54.4098330468375 57 400.396381019676 7.92163281462617 6 11.8336238658156 10.9958196736914 929.017487868587 926.043562401811 53899.2462142358 97.7657418366947 74.1267203881898 137.14038095292 126.012716758028 186.233078838482 123.999996483912 31443.0661471973 49.325764052993 26.0565905313942 56.9702822061884 39.9907758797347
"Xiphor_flavte_L8743" 101 238.94738308852 247.993325723783 836.341905650848 42.8731556596846 37.8797846704513 44.9463762273584 43.9999999999997 1901.76075038496 1713.06687188213 980744.156205444 1080.5132426865 952.049918241739 751.298663704333 698.280823144187 305.018904059967 309.978297356681 730.031836334305 24.4529314367568 23.0000130314478 167.921024158114 182.010016375695 2027.71279110057 53.4361646826326 48.0000000000005 1496.15188303669 1331.05345074606 371759.750563569 427.87740031863 418.036723850767 421.98984828217 452.418997635296 78.3856759505979 76.0033234136034 478.097788487092 7.00625620451997 5.99999702400017 9.13423895031224 8.25915105385779 806.453342401388 742.82538600404 78208.5221852775 189.721033971516 180.570015571659 179.856511285272 164.209508303859 77.860045521679 65.0016668594677 4542.31863309907 28.3594285824251 22.9967251224192 31.7461430395743 23.7591543603639
"Xiphor_obstus_L12885" 457 251.238417685352 250.996667546365 46.5436678298606 31.7139610539001 31.9966587079868 33.7100151038959 34.2508516115702 622.339759139917 560.98660289297 61972.1071472742 275.632560822408 242.030091812593 491.066311898791 445.508317960106 298.192158975806 297.993325147713 218.529093235524 14.2431549620985 12.0000000000001 211.367108862651 214 197.795228249217 62.8239556428138 61.0000111820065 2348.86449817675 2264.736992271 340068.376020667 186.382517286265 135.558396526002 258.653312466683 243.297391154077 50.3964718738734 52.9966587239868 324.821658785038 8.5999068192092 6.01668054079028 11.9197921619098 10.5016687526323 986.175230066432 963.949169783398 40216.9576837456 101.973259924918 75.6501117180667 129.740986495673 118.999109435246 214.982262582948 160.086824923108 32518.6144326299 59.4232265494073 38.9833415975694 69.1523654371274 51.9750440298126
"Xiphor_triris_LSUMZ22755" 576 182.665092625575 182.036842209747 997.175842817221 51.8951946663906 51.0918821868493 47.6188889982388 48.9924170172748 604.206991843863 533.063460012709 129010.116234668 367.925631956607 340.984982299047 377.406823752127 391.752368893779 227.747249982992 227.003676623985 1102.07546488878 42.8433096487179 43.9533590260517 132.008060021444 131.051708213387 1157.72958628011 68.0092845112401 65.8980402969108 2014.36522300219 1757.29303375821 968602.93356728 337.067876263039 239.541147348967 355.157400115086 289.413107718803 37.8860488434445 37.9899834644399 200.953866630226 7.01298007845414 6.97996382405013 11.8702115741506 11.2474646103779 755.79677932559 673.290784714851 116076.534693644 111.09662013499 84.5065658310925 142.297807747996 112.207925567856 258.421749116971 208.251678993056 36560.4973274362 67.8174504262644 47.7206689279559 85.4175436978168 76.0127293451573
"Xiphor_erygiu_W82878" 290 226.107336105326 232.993303088188 845.642143686571 35.5359622684352 32.0666951675982 44.9761896416694 43.4999855491802 784.915402836515 586.52334426186 352224.973092569 532.043339802578 339.000000443998 446.492260292763 397.525102936841 270.665660247369 274.883018159484 664.339758606684 23.6946947381496 21.9849628474751 182.756838603266 188.039926714806 1795.70581773427 50.1111352644594 45.9732861536592 2724.483083189 2264.98533494949 2922049.96467795 809.401373178304 466.790838197925 693.256481279264 525.577987493845 57.0312583480683 59.0133423957129 684.251559533147 7.2591650379893 6.99331151797341 8.87878371004781 8.00919455593976 1107.83398745569 1015.09070715296 217670.519221063 176.660630512033 143.323509787951 195.637348861732 185.899996604655 292.60314073826 134.086766150985 144133.033344877 67.0586269538084 30.9817367560474 79.990268785961 46.1545066199829
"Xiphor_spixii_L35542" 267 253.709517310462 252.993330931768 64.4865606272118 39.1111217601354 38.9966698608806 40.5159725305572 40.4983267237011 654.912659843887 614.026715299848 31734.3192655469 280.071103831173 294.016684333723 609.892766174127 561.752128919325 307.447565021583 307 123.632769298803 16.2749977706814 15.0200421603538 217.764597532096 219.000004540001 126.057409196287 76.014249901333 79 2069.27858365771 2057.10860031947 100859.855956663 181.170531030176 170.793441198977 362.744653541923 359.239330429964 68.4409263911356 67.0066761439565 71.730094963742 7.00088555142942 4.99666976785188 11.2294172915227 10.9991576090195 1019.46459709954 1011.69966719884 21491.7314823247 147.843329423102 143.87343485403 154.756287233582 144.891779462207 75.5565033539744 65.9765852539042 2316.55040274236 20.3458807978348 12.0568011962186 25.3741134367527 19.2457871846672
"Xiphor_elega_L31384" 458 247.852398277429 249 85.0115062528618 30.1528114406642 29.9900114154039 33.0681984098087 33.7508365407092 554.673165368529 494.003351293936 47973.4057505896 247.293632638542 221.9833013828 402.76605586303 370.52614204972 291.082872525598 290 179.264743587314 11.0511497353262 9.99999999999994 204.675726733271 209 284.34049001987 64.2395785743847 65.003332915081 2416.68410153738 2310.98349205478 392686.401716043 158.865099077403 110.911999787059 207.812442956183 178.287649522167 45.3378718021941 46.9866610993882 324.413767545853 6.42992430107956 5.99666663677026 11.0061554120359 10.4983526355079 946.666085093892 925.963363896421 43972.1272261362 74.8069732152391 64.7325232486182 112.127997733921 106.002898280317 242.172113508927 189.009969467229 36805.7355520812 52.1513288942629 38.0335357688515 66.0411848876757 51.4852368864587
"Xiphor_fuscus_AAPC199611" 292 227.759459453756 229.996648097953 765.146072105571 41.4149855069316 40.0033632543949 39.1635331547031 39.5067040596288 1902.64462712928 1705.9732796959 602649.117503325 457.020162562855 449.013492000586 505.935200515844 524.747923522406 293.734979133836 294.003340040166 699.786225912608 37.9470308365364 35.9966652452795 153.036421289405 152.010020446494 1502.40012607406 53.5152508567297 52.009927949915 1221.60821596909 1267.22394971939 179963.604379446 96.3504296488388 75.1718815420547 203.093754870176 204.068839579749 61.0929151170069 66.0033420600387 793.575592115419 7.99990504826897 6.00334002401328 15.0695229999252 14.5024654831171 578.728787700502 574.871124267621 31030.8341119877 83.5026784948982 68.8188191008423 138.405153712285 141.256727187388 108.947006010879 60.9932706608081 12939.2288587522 18.1887432152539 8.80286578891146 35.2051636096763 27.7198969355504
"Xiphor_ocetus_L27859" 494 247.511384080993 249.003341098013 128.475830085117 29.875615504309 29.0000000000001 32.1474174304947 33.7483324049091 563.185004001358 443.989965172881 113662.339990464 177.65647407943 158.003360946073 379.110313129776 356.997502711041 286.935653416477 286.989994134518 178.480729815682 13.0723081443282 11.9999999999997 207.195351132484 212 358.076694200659 61.0408722514233 60.9966674371945 2548.37416617845 2481.78685997507 475091.905259576 177.942410508803 122.456754402127 218.63953071986 188.396114198282 38.404384564074 39.0033447420135 238.35352926238 7.82848112805544 6.9899835838836 11.4497304176058 10.748315245959 950.510870528663 923.880715959524 53356.5428500059 104.039606973743 72.8896663570131 128.339005003807 112.515208903599 315.100432294483 264.993332406849 38941.7915449868 71.1502776914481 53.8133666125257 83.3179736552967 66.7450790952126
"Xiphor_partus_L35635" 315 249.889386377848 253 190.561955460031 35.3579955435476 36.0534899084997 34.6664715163083 35.2491672819368 672.588353760779 618.123864266651 60857.1887066185 329.403740418778 302.973257734099 615.434663872841 563.749050185762 298.760893228185 299 345.396267457144 22.312267728331 20.9933356877338 214.295109600644 217.963264529463 267.048786296819 57.3851062299839 56.0000147658916 2326.1107180166 2262.32714307744 290739.959073607 255.788660157877 209.686768235257 321.328237673284 293.592842575509 50.1273051429718 49.0033422460132 201.426806398917 11.6984582353834 10.0200294281501 12.8366982308581 10.5008144399584 1038.97591041064 1000.63919543372 53206.5909819919 104.477956954304 81.3481216003456 133.44419892887 122.732283730996 231.543280975639 206.943261429057 14171.6337145591 87.4806865060363 70.0668433773517 86.3022397965365 72.8629700938239
"Xiphoc_prorhy_H11442" 664 238.646573515148 248.003343932014 935.91541534234 34.4301661103478 32.0066749599261 35.8868832703958 35.2491488750894 607.162941703477 513.983294965926 118186.237169022 326.715469124758 277.999976745988 446.007460360906 430.743333939378 284.97051313475 291.959971953645 1031.32087932798 17.3366481545911 12.996674461082 195.218041037906 206.993303495358 1288.82576958786 66.3633479288754 66.9966664454655 2241.86276512893 2203.99881327684 498841.493838518 215.563325266403 138.033344040863 278.06515938691 244.791921769698 49.7542686091914 51.9933234753237 329.88330995682 7.75156417603689 6.00333050936672 10.9142611995608 10.0000051784838 925.40983615227 915.98335483784 69502.7223016854 96.1415281273572 75.0134147914609 123.715459647655 117.098370242356 203.574428189557 150.02341225388 29952.7823881624 50.1344990194015 32.1165600687866 60.9520854476133 49.2498017834842
"Xiphoc_major_L25794" 299 232.313057022544 238 487.422494391194 22.7326107750795 22.9999999999999 24.9697004121789 26.0016689539682 3175.45036965348 3323.91977307878 1386684.76758963 190.917148014049 128.953222485812 451.461477275616 466.477214886673 313.14942983161 315 180.846600026073 15.8683720655031 17.9966714001481 132.876422115225 138.000011170522 1457.14183850295 38.2117185514098 37.9899482631494 1102.83226239832 1029.15174149221 185777.165855135 67.4919395221057 59.9966130234221 138.028159022935 128.704801112252 60.6543834352845 59 195.94324931905 5.41563079990157 5.99332665266297 14.0181000944236 14.4991479800602 501.131059940579 449.07656484852 34595.5788521639 44.7738519496253 33.0573177607927 88.8442646016913 78.7671533296043 72.2624896324737 62.9999907435181 2927.85729324112 13.663636470868 9.99666635068221 33.4435183445933 30.2545847095165
"Xiphoc_falcir_GP2333" 138 258.350807572153 260.993323493259 138.656006270857 50.101531809979 51.0000000000002 46.4317952114997 47.2508375405297 1190.63488559511 1164.04010724182 25185.3669433682 377.903644297487 287.996641682171 397.609212047832 393.025596786509 330.205295987383 333.020029971139 204.043138040689 50.7976075705896 50.9933014959058 195.232924885931 195.996670262028 257.410474888872 56.3791519517337 56.0033243455707 824.061629042568 816.116928027619 62407.5569930363 103.062972505509 92.9599555231426 299.686864932316 294.560576280672 85.9994589394905 86.9966701664831 97.059500235422 5.41236501648961 4.00332980197132 14.3347903099592 12.7507750646173 468.835405869426 457.14280101527 22237.5466516897 86.100934246798 78.1502034116086 183.080906948068 181.756726850661 8.93413010518884 4.00333001255386 148.564325966607 1.56586954140074 0.996670062978106 4.14806044113162 1.50330655596912
"Xiphoc_albcol_L25944" 294 216.32889916983 220.003301062663 506.833579586058 36.8400885488908 35.9999944828061 38.6849665256122 38.2475298212468 2344.66530524749 2039.95992591742 822548.370020412 508.663567691421 540.088344841168 541.496998193555 525.745467247254 286.472464738669 290 408.110905716721 31.9904032542031 30.9900081681883 133.065651596582 136.996682583399 968.035883149166 54.8992650578299 54.0066753147414 1453.46135801892 1464.09346283236 95228.14416334 101.978094557447 82.3431318243693 166.792189737921 152.597315317553 51.0742977918216 54.0200093806693 751.858640941898 7.14400303489071 5.0099819565655 13.6843986762286 13.9909179597221 637.221296606469 612.04282724536 25118.4930828112 78.153223749348 62.890787847564 126.148112440793 129.499555239249 148.380799033957 101.036782137415 15489.5504030537 23.6314032304136 15.0300172087068 43.0241822371736 36.0307072828311
"Hylexe_pertii_L25539" 397 252.220213374234 251.986625159947 53.082479941118 36.3630355565756 36.0066753984578 37.6111261560016 38.2541764730401 707.972728453663 653.989992683887 58834.6473347521 324.779325655193 316.016703718953 621.289061491796 566.504533689838 307.624024643972 307 135.098194712429 18.3313338980626 15.0066871580264 211.270513063844 214.99332894348 273.377130723294 67.2679842532008 67.9933092399729 2128.5332012634 2110.12570645714 134939.105837112 164.286526150082 136.179263804388 293.917580721806 296.8711630158 60.3885023746007 62.0033268152267 167.603796963614 6.75133703679117 5.00668579802645 10.491742136104 9.49918495481103 986.888680398859 980.784626922017 21311.0796510919 87.5158631317409 69.7340728823858 121.824776802258 117.241548346561 122.533445704948 99.013378727295 9305.91983305186 38.2830937012049 17.9599423332938 40.3709779825122 26.5773647874072
"Hylexe_strman_MPEGSGC443" 304 250.935429341596 250.999988826451 15.5369056658348 29.1011959761183 29 32.3194717143713 33.999175736423 427.850170174901 389.010023089902 15807.1809063043 205.760836880886 204.996658473987 371.948301088558 362.511575597449 287.617872607517 286.984946411549 32.6759454055451 10.4009978162267 11.0000000000003 213.446504459615 215.00667401908 110.367910174381 63.6459258675224 65.0033415700133 2517.54189156817 2506.22194543813 272055.927754841 158.968972946545 122.962987370637 180.389045654502 172.935086871684 38.0330049156813 36.9966586539868 207.637214429963 6.40982066936668 5.9966671648654 10.5788281735894 10.5000132239157 921.540434369167 914.983310203025 20800.3995170431 88.5077709746534 77.7645131325595 110.778490140113 109.265945270469 303.189705424558 267.080162899644 32464.6388742193 67.1672644128035 55.9564938941372 68.488120937938 63.7521054772944
"Dencol_picnus_L27943" 573 245.531534899846 250.003332541508 398.222032774157 31.7431553001038 30.0033415940131 33.08737910637 33.7491774047512 846.145102909481 563.973222950513 555807.535000808 237.412595165422 188.993300835969 463.151438080628 399.009946395192 292.650389031453 293.989984914759 541.160712920616 17.299938939564 14.9999999999997 199.90199834214 211.000011171222 949.276380910657 57.9153589884893 57.0066641493623 2204.06993587013 2181.08715786429 567173.861172236 203.620981325003 135.226557216834 253.195523326389 222.008604924789 46.8017319796608 48.9966554739865 286.892069698799 8.59524055043984 7 12.3450142142325 11.4983594749329 901.211546829384 903.303651222915 73428.8037492439 92.0243059641292 72.9366399016308 121.530709863577 112.963871945432 235.491299267687 182.26327934733 31035.6086747703 61.9400826792885 42.8360649502713 70.5898957999373 57.7334100544176
"Dencol_hoffm_L25420" 317 253.092301700239 252.003352688148 30.8118937638368 34.5061540370512 33.9933364207945 38.6201430944749 39.7499960710001 524.988767373822 507.008357185856 24616.9837568333 314.878287738929 345.023421335784 589.863212059633 580.7466445945 304.4089090878 304.000011176729 41.7497276559934 12.1265545799064 10.0033452160133 211.681230049151 211 155.759727244649 75.9560404465061 77.9966696329053 2199.77960370704 2202.06576834362 69034.5283535893 127.571880163638 105.426137433821 271.167177315307 284.007773702517 60.3418201001053 61.9966549199865 93.9247617230224 8.37649087765109 6.9966700914383 11.6132705028113 10.2491376648551 986.371717002397 991.162164640685 13486.9073116072 71.2104814435678 62.8714113352073 101.132707099764 97.5177109179019 100.270207986011 83.9933175239102 4785.63995029119 26.4928258670838 12.0100017289487 34.3276422073078 22.5016821923436
"Dencol_platri_L25952" 360 233.565498637268 236.000016623281 758.836596787734 39.5174258399726 38.9966765021828 40.3639254012733 41.5000108968989 1911.2931873806 1515.96488060139 944417.538026689 435.452349747298 368.976611870993 498.001568939137 493.497893010575 303.465692028623 303.993360859166 707.544860832153 34.4512585076128 32.0066743869425 159.425590511003 158.003351650829 1823.31926239504 54.7968818362359 54.0100327480392 1331.96375287504 1378.81043718516 142055.202303912 102.036298763562 82.533729733111 218.095445078179 211.593040680477 62.8402186933101 73.0033422539815 754.916374437345 6.02020103394032 4.00667293202625 13.1908870297925 13.4917797693807 634.931594490473 611.823154446421 35863.4156169685 79.6367643921288 65.9699592534263 149.078875016792 151.175516402002 97.3518502265547 43.9966491299862 12774.5292834781 16.1382970083464 7.91655105207847 31.0931691094006 19.7583487804329
"Dencol_certh_L48421" 507 249.368327790436 250.000003902 104.718926850189 32.6937400147069 32.0066878300268 34.4139431609062 34.7499980278221 618.500449073621 554.986636374637 64490.3965368416 275.725674781948 242.978288689936 485.263916856733 434.509276398382 296.124808190551 296 261.923827819468 15.3932531639724 12.9966586939867 208.843278529833 212.01001000755 297.489750540985 63.2077086354194 61.986677633604 2348.19673685022 2259.35593476856 367983.001408586 187.623536365774 134.743951615971 264.891825289991 244.298865042713 49.9020786713991 51.9933359380486 342.741008325042 8.40215283909259 6.00334387201334 11.6595733491097 10.2574137674911 984.607623902302 964.193749633685 46431.1298683464 103.813953340088 75.5690935621583 130.592244924836 118.769206602246 222.829465071051 170.946682305589 33608.0616854432 60.5268607278109 39.0184387619965 68.1910289901113 51.7599218874704
"Dencol_sanmae_L60646" 259 249.092319437491 255 376.36596538641 32.1181352215542 31.0000016919998 39.0926312316007 37.2599549167386 967.466960215568 742.976590102351 411295.342896601 726.834860389257 616.046772770257 544.153208409134 537.753703952244 295.569021533354 297.973248406008 533.73577852885 17.3142406977173 14.0099666038942 204.342187831836 204.979974887538 734.764789852134 51.3310816018309 47.9999999999996 2350.29019099676 2148.84632214776 1431828.18869817 709.461722782344 560.0545908483 634.388024870466 561.498938029345 53.2264527902655 54.9933031806186 229.182987166082 8.1190023041328 5.00338757726105 9.8599331460268 7.75163836744943 993.550196568733 939.052680889649 152094.415118707 230.217347577433 213.943274515796 205.583487040427 196.293256596848 204.285724459241 138.962879271004 56486.9094970894 55.9221048500069 43.0100208436031 73.2374312578406 61.5173377222739
"Dendre_rufula_L4562" 474 250.980530022744 250.996669643575 72.3645392349506 32.0289337362908 30.9999999999999 33.9413942030903 34.2483219521784 565.708144571198 525.0400635957 43363.8822569037 249.432520021773 231.000012452785 464.880620167092 426.265716293303 295.232926185336 295 154.051159280875 13.1688347457609 10.9966542979865 209.844023853156 211.996656023986 271.418713327179 64.4736467619449 65.0000000000001 2325.66802457536 2262.92842099335 331102.752726737 166.756072204511 121.388733380505 230.137235238313 196.936997465252 49.5600618455748 51.0033519850005 313.353965898923 7.33119873904852 6 11.7284826633677 10.5008045583525 959.403868559509 936.814894037968 44856.9833859108 89.3232383782026 70.7692775843739 118.543205007262 109.51389548039 209.455401654427 163.015056580713 27302.1577229575 48.8485755871051 37.0601929922945 57.0362490825058 46.0067415010319
