"V1" "lats.max" "lats.min" "lats.mid" "areas" "mig.dists" "regions"
"523" "Asthen_modsta_L103883" "-10.5364990239999" "-50.9641113279998" "-30.7503051759998" "198.277580252346" "0" "Neotropics"
"524" "Asthen_humil_L103801" "-7.13909912099996" "-14.473327637" "-10.806213379" "12.1363984453261" "0" "Neotropics"
"525" "Asthen_scleri_ARTC352" "11.2374877930002" "-30.3171997069998" "-9.53985595699979" "40.096355585849" "0" "Neotropics"
"526" "Asthen_wyat_L61375" "11.2374877930002" "-30.3171997069998" "-9.53985595699979" "40.096355585849" "0" "Neotropics"
"527" "Asthen_antide_L56816" "-35.453796386" "-54.8961181639999" "-45.1749572749999" "23.5080315830513" "492.546051959472" "Neotropics"
"528" "Asthen_urusis_L7689" "-7.56719970699982" "-17.6328124999999" "-12.6000061034999" "5.29294828091471" "0" "Neotropics"
"529" "Asthen_flamata_L31690" "7.44488525400021" "-11.6613159179998" "-2.10821533199982" "10.0410529222073" "0" "Neotropics"
"530" "Asthen_virata_L44798" "-10.8851639249999" "-12.3782823279998" "-11.6317231264998" "3.8859351381139" "0" "Neotropics"
"531" "Asthen_maccau_ACBFMH14" "-12.96853328" "-21.8028007469999" "-17.3856670135" "4.20702242171461" "0" "Neotropics"
"532" "Asthen_hudso_SB6349" "-30.2361795519999" "-40.7784728999999" "-35.5073262259999" "80.231819155509" "0" "Neotropics"
"533" "Asthen_luiza_UFMG3066" "-14.9260580589998" "-19.7941284179999" "-17.3600932384999" "1.26979912518373" "0" "Neotropics"
"534" "Asthen_pudi_L2075" "-7.91828601799989" "-18.8707364609999" "-13.3945112394999" "7.45761253677798" "0" "Neotropics"
"535" "Asthen_fulnos_L30039" "7.71177342600021" "-5.49880132599992" "1.10648605000014" "7.85036966547545" "0" "Neotropics"
"536" "Asthen_gririn_L32122" "-2.73687744099988" "-6.30029296799989" "-4.51858520449989" "1.54052317587822" "0" "Neotropics"
"537" "Asthen_perjan_IC36847" "10.4711303710002" "10.1724853510002" "10.3218078610002" "0.0099540427262394" "0" "Neotropics"
"538" "Asthen_fulnos_H2552" "7.71177342600021" "-5.49880132599992" "1.10648605000014" "7.85036966547545" "0" "Neotropics"
"539" "Asthen_fulnos_H1000" "7.71177342600021" "-5.49880132599992" "1.10648605000014" "7.85036966547545" "0" "Neotropics"
"540" "Asthen_cory_PhAMC1238" "9.5234985350001" "7.63232421900022" "8.57791137700016" "0.739484922021004" "0" "Neotropics"
"541" "Asthen_palbra_L49625" "-11.0715942379998" "-12.0546264649999" "-11.5631103514999" "0.952692825127621" "0" "Neotropics"
"542" "Asthen_otton_L61395" "-12.4442749029998" "-14.3148803719998" "-13.3795776374998" "4.02119711215989" "0" "Neotropics"
"543" "Asthen_otton_LSUMZ49674" "-12.4442749029998" "-14.3148803719998" "-13.3795776374998" "4.02119711215989" "0" "Neotropics"
"544" "Asthen_heleri_L514" "-11.8449096679998" "-15.2180786129998" "-13.5314941404998" "3.61949602142468" "0" "Neotropics"
"545" "Asthen_harte_L1271" "-14.5549926759999" "-17.887878418" "-16.2214355469999" "2.01786619972958" "0" "Neotropics"
"546" "Asthen_vilbae_KU29251" "-11.689566445" "-13.8192749029998" "-12.7544206739999" "0.843292725704354" "0" "Neotropics"
"547" "Asthen_vilbae_F390681" "-11.5161132809998" "-13.4473932629999" "-12.4817532719999" "1.09295407406613" "0" "Neotropics"
"548" "Asthen_hete_LSUMZ68096" "-16.3986816409999" "-25.0319824219999" "-20.7153320314999" "6.92799629890727" "0" "Neotropics"
"549" "Asthen_pyrleu_L56783" "-29.062272594" "-52.5004882809999" "-40.7813804374999" "143.586543889851" "619.577016843686" "Neotropics"
"550" "Asthen_morrae_GCMN215" "-19.6885986329999" "-22.7355957029999" "-21.2120971679999" "3.44873989179791" "0" "Neotropics"
"551" "Asthen_baer_ARTC383" "-19.08770752" "-39.086120605" "-29.0869140625" "164.864841892225" "0" "Neotropics"
"552" "Asthen_dorb_KU9823" "-8.5866088869999" "-15.743225098" "-12.1649169924999" "33.0968048796406" "0" "Neotropics"
"553" "Asthen_berle_AMNH348840" "-15.0718994139999" "-15.5935058589998" "-15.3327026364998" "0.18740024790221" "0" "Neotropics"
"554" "Asthen_dorb_L103873" "-8.5866088869999" "-15.743225098" "-12.1649169924999" "33.0968048796406" "0" "Neotropics"
"555" "Asthen_dorb_L58464" "-8.5866088869999" "-15.743225098" "-12.1649169924999" "33.0968048796406" "0" "Neotropics"
"556" "Hellma_gular_L32238" "10.6348876960001" "-5.13800048799988" "2.7484436040001" "13.2312412766209" "0" "Neotropics"
"557" "Syna_proqua_L43083" "0.182128906000116" "-11.8060913079998" "-5.81198120099987" "43.3939408896687" "0" "Neotropics"
"558" "Schoeni_phrlus_F334448" "-4.51048693399997" "-35.5930786129999" "-20.0517827735" "228.780873845783" "0" "Neotropics"
"559" "Certhxis_mustel_L45889" "-0.598510741999917" "-11.3110961909999" "-5.9548034664999" "56.6194131364526" "0" "Neotropics"
"560" "Certhxis_cinmeus_SB04092" "12.6311035150002" "-34.1696777349999" "-10.7692871099999" "807.214234617835" "0" "Neotropics"
"561" "Syna_zimme_L44781" "-9.46630859399983" "-10.101196289" "-9.7837524414999" "0.0430021994401972" "0" "Neotropics"
"562" "Syna_stirax_P19031" "-0.70031738299997" "-4.64538574199997" "-2.67285156249997" "5.35031100211344" "0" "Neotropics"
"563" "Syna_hypdri_L49709" "-6.7670288089999" "-8.46160888699984" "-7.61431884799987" "0.619960935519041" "0" "Neotropics"
"564" "Syna_stirax_L44733" "-0.70031738299997" "-4.64538574199997" "-2.67285156249997" "5.35031100211344" "0" "Neotropics"
"565" "Syna_cincen_ARTC326" "-18.4799194339998" "-33.728881836" "-26.1044006349999" "110.14054480809" "0" "Neotropics"
"566" "Syna_scuata_MZU94627" "-2.64410400399993" "-14.7301729919999" "-8.68713849799991" "317.552920764225" "0" "Neotropics"
"567" "Syna_scuata_L58410" "-2.64410400399993" "-14.7301729919999" "-8.68713849799991" "317.552920764225" "0" "Neotropics"
"568" "Syna_marica_L32940" "-4.52319335899995" "-5.47868587599993" "-5.00093961749994" "0.344173520775193" "0" "Neotropics"
"569" "Syna_gujsis_L55226" "9.27008056700015" "-2.23052978599992" "3.51977539050012" "366.243266381865" "0" "Neotropics"
"570" "Syna_alblor_L37894" "-9.26322905299986" "-15.0599975589999" "-12.1616133059999" "20.3551666618566" "0" "Neotropics"
"571" "Syna_gujsis_A6193" "9.27008056700015" "-2.23052978599992" "3.51977539050012" "366.243266381865" "0" "Neotropics"
"572" "Syna_moesta_LSUMZ44663" "5.31768798900021" "-6.6295776369999" "-0.655944823999846" "16.7425441740695" "0" "Neotropics"
"573" "Syna_moesta_ICNJPL838" "5.31768798900021" "-6.6295776369999" "-0.655944823999846" "16.7425441740695" "0" "Neotropics"
"574" "Syna_macco_LSUMZ55245" "6.91220417900013" "0.679052926000224" "3.79562855250018" "20.1625985028702" "0" "Neotropics"
"575" "Syna_infata_SP85754" "-6.93800747299991" "-9.64868164099983" "-8.29334455699987" "2.11501321585554" "0" "Neotropics"
"576" "Syna_whiney_SP86013" "-17.7326049809999" "-27.8226928709999" "-22.7776489259999" "103.927343116973" "0" "Neotropics"
"577" "Syna_rufcap_L25955" "-17.7326049809999" "-27.8226928709999" "-22.7776489259999" "103.927343116973" "0" "Neotropics"
"578" "Syna_caban_L2013" "-7.95782470699982" "-17.399108887" "-12.6784667969999" "15.8075518823728" "0" "Neotropics"
"579" "Syna_azara_LSUMZ49623" "10.2631225590001" "4.26849365200013" "7.26580810550013" "39.8451454021542" "0" "Neotropics"
"580" "Syna_front_L52049" "-2.36578369199992" "-37.8117065429999" "-20.0887451174999" "497.280642055158" "0" "Neotropics"
"581" "Syna_azara_LSU1232" "10.2631225590001" "4.26849365200013" "7.26580810550013" "39.8451454021542" "0" "Neotropics"
"582" "Syna_azara_WGAV730" "10.2631225590001" "4.26849365200013" "7.26580810550013" "39.8451454021542" "0" "Neotropics"
"583" "Syna_azara_L8177" "10.2631225590001" "4.26849365200013" "7.26580810550013" "39.8451454021542" "0" "Neotropics"
"584" "Syna_cours_L58452" "-12.9139066059999" "-14.9745198369998" "-13.9442132214999" "0.0154546916121513" "0" "Neotropics"
"585" "Syna_azara_L31671" "10.2631225590001" "4.26849365200013" "7.26580810550013" "39.8451454021542" "0" "Neotropics"
"586" "Syna_alblar_L44453" "2.87847900400021" "-13.5427246089998" "-5.33212280249981" "92.6048537355159" "0" "Neotropics"
"587" "Syna_albes_MPEGMT50" "12.4639282230002" "-1.43969726599994" "5.51211547850014" "841.120714213882" "0" "Neotropics"
"588" "Syna_albes_K3064" "12.4639282230002" "-1.43969726599994" "5.51211547850014" "841.120714213882" "0" "Neotropics"
"589" "Syna_spixi_AMNRTC349" "-12.9078979489998" "-27.8226928709999" "-20.3652954099999" "122.605242400012" "0" "Neotropics"
"590" "Syna_spixi_LSU25984" "-12.9078979489998" "-27.8226928709999" "-20.3652954099999" "122.605242400012" "0" "Neotropics"
"591" "Syna_hypspo_KU3122" "-3.63128662099996" "-12.4816148289999" "-8.05645072499993" "294.788966117497" "0" "Neotropics"
"592" "Syna_hellm_F392830" "-4.65380859299984" "-14.6006641119999" "-9.62723635249986" "29.9259509255453" "0" "Neotropics"
"593" "Syna_bracura_ICN28402" "16.0270996090001" "-3.15521240199985" "6.43594360350014" "33.180814190255" "0" "Neotropics"
"594" "Syna_subdic_IAvHBT9738" "6.34051513600019" "4.25628662100024" "5.29840087850022" "1.23803787382283" "0" "Neotropics"
"595" "Syna_fusufa_H483" "11.2011108400001" "10.6082763670001" "10.9046936035001" "0.475780537418711" "0" "Neotropics"
"596" "Syna_uniufa_H8472" "10.9503173830002" "-4.95727538999989" "2.99652099650015" "17.23213206451" "0" "Neotropics"
"597" "Syna_uniufa_H1668" "10.9503173830002" "-4.95727538999989" "2.99652099650015" "17.23213206451" "0" "Neotropics"
"598" "Syna_uniufa_L8403" "10.9503173830002" "-4.95727538999989" "2.99652099650015" "17.23213206451" "0" "Neotropics"
"599" "Syna_uniufa_H23" "10.9503173830002" "-4.95727538999989" "2.99652099650015" "17.23213206451" "0" "Neotropics"
"600" "Syna_casnea_AMNHDOT5051" "10.5261230470002" "10.2634887700002" "10.3948059085002" "0.167189236345521" "0" "Neotropics"
"601" "Syna_cinmom_Ph1278" "11.3461303710002" "9.6519165040001" "10.4990234375002" "7.00379478392278" "0" "Neotropics"
"602" "Syna_rutans_L2576" "8.28631591800013" "-2.23052978599992" "3.0278930660001" "478.972803974248" "0" "Neotropics"
"603" "Syna_rutans_MPEG440" "8.28631591800013" "-2.23052978599992" "3.0278930660001" "478.972803974248" "0" "Neotropics"
"604" "Syna_rutans_APEP2015" "8.28631591800013" "-2.23052978599992" "3.0278930660001" "478.972803974248" "0" "Neotropics"
"605" "Syna_cherr_L46223" "1.32453639800019" "-11.2284974439999" "-4.95198052299986" "50.0688108835171" "0" "Neotropics"
"606" "Syna_tithys_LSU66917" "-0.511920156999963" "-5.22429991199982" "-2.86811003449989" "0.686168576226164" "0" "Neotropics"
"607" "Syna_kolla_SB14131" "3.99749755800002" "2.9359130860002" "3.46670532200011" "0.333789676506089" "0" "Neotropics"
"608" "Syna_cande_COPML800" "12.4639282230002" "10.18170166" "11.3228149415001" "12.8821734954307" "0" "Neotropics"
"609" "Syna_eryrax_L60803" "21.6234741210002" "15.6115112310002" "18.6174926760002" "30.4516566011704" "0" "Neotropics"
"610" "Pseusth_humic_A12194" "-24.1859130859999" "-38.4138793939999" "-31.2998962399999" "11.2992804856106" "0" "Neotropics"
"611" "Pseusth_patag_L56798" "-34.669982911" "-48.414489746" "-41.5422363285" "62.8399210311131" "0" "Neotropics"
"612" "Pseusth_cacto_L103911" "-7.73460387199992" "-10.6762084969998" "-9.20540618449988" "5.44520087423307" "0" "Neotropics"
"613" "Pseusth_stechi_APRS1782" "-22.061721927" "-40.8193908179999" "-31.4405563724999" "25.8236938712088" "0" "Neotropics"
"614" "Sparto_malide_L52045" "-28.7766113279999" "-41.1663818359999" "-34.9714965819999" "125.066657309414" "0" "Neotropics"
"615" "Pseusei_uniufa_L38157" "-12.4046020509999" "-16.5272827149998" "-14.4659423829999" "36.9377675044007" "0" "Neotropics"
"616" "Pseusei_criata_LSUMZ181472" "-3.51770019499986" "-12.6616821289999" "-8.08969116199989" "75.5387224954156" "0" "Neotropics"
"617" "Pseusei_lopho_AJJW251" "-18.302124024" "-32.9221801749999" "-25.6121520995" "122.961598732128" "0" "Neotropics"
"618" "Pseusei_gutlis_L56811" "-25.2573852539999" "-49.0278930669999" "-37.1426391604999" "82.0489319947968" "0" "Neotropics"
"619" "Siptor_strcol_H7493" "2.43707275400016" "-5.57659912099996" "-1.5697631834999" "1.68064099454049" "0" "Neotropics"
"620" "Limnoct_rectri_A12093" "-29.204284668" "-34.9777832029999" "-32.0910339355" "17.3528051667743" "0" "Neotropics"
"621" "Crani_sulera_L52009" "-29.0161132809998" "-41.1663818359999" "-35.0912475584998" "69.750080927839" "0" "Neotropics"
"622" "Crani_martae_NM34431" "-11.4232788089998" "-12.24407959" "-11.8336791994999" "2.47321387047321" "0" "Neotropics"
"623" "Crani_albcep_L1231" "-13.7835083009998" "-17.9144897469999" "-15.8489990239999" "3.56850293463681" "0" "Neotropics"
"624" "Thripha_berle_L61293" "-5.34661865299989" "-8.15502929599995" "-6.75082397449992" "0.211602206948452" "0" "Neotropics"
"625" "Crani_vulina_L25425" "10.0159301760002" "2.70672607500023" "6.36132812550022" "474.004933682637" "0" "Neotropics"
"626" "Crani_vulcel_L3181" "-0.221191406999935" "-11.2926025389999" "-5.7568969729999" "27.7825143754625" "0" "Neotropics"
"627" "Crani_vulina_L46740" "7.64367675800014" "7.31488037100019" "7.47927856450016" "0.0409987661938638" "0" "Neotropics"
"628" "Crani_muell_L25422" "2.5003051760001" "-1.47668456999997" "0.511810303000061" "6.00758510043586" "0" "Neotropics"
"629" "Crani_palida_F395422" "-13.7443847659999" "-24.8289184569999" "-19.2866516114999" "59.8514315935342" "0" "Neotropics"
"630" "Crani_obseta_K3846" "-22.9501953129998" "-32.1741943359999" "-27.5621948244998" "59.486644051511" "0" "Neotropics"
"631" "Crani_henr_ZMC125818" "-15.4854125979999" "-16.8743286129998" "-16.1798706054999" "0.249502165274056" "0" "Neotropics"
"632" "Crani_pyrphi_L52007" "-15.668884277" "-41.1663818359999" "-28.4176330564999" "189.932507436879" "0" "Neotropics"
"633" "Crani_pyrphi_L18683" "-15.668884277" "-41.1663818359999" "-28.4176330564999" "189.932507436879" "0" "Neotropics"
"634" "Crani_subata_Ph301" "11.2932739250001" "10.3331298830002" "10.8132019040002" "15.0504757177573" "0" "Neotropics"
"635" "Crani_semrea_F399207" "-3.82098388699995" "-16.4440917969999" "-10.1325378419999" "81.6665288060272" "0" "Neotropics"
"636" "Crani_hellm_IAvHBT484" "11.1182861330001" "10.2808837890001" "10.6995849610001" "0.559957079404668" "0" "Neotropics"
"637" "Crani_demis_APRS440" "6.56869785200013" "1.12230772600009" "3.84550278900011" "6.30195923473959" "0" "Neotropics"
"638" "Crani_eryops_H2081" "11.0114746100001" "-1.31439208999996" "4.84854126000008" "5.72901598939557" "0" "Neotropics"
"639" "Crani_antsis_L441" "-2.53127061699996" "-4.38434856399994" "-3.45780959049995" "8.75785901931332" "0" "Neotropics"
"640" "Crani_antsis_LSUMZ67127" "-2.53127061699996" "-4.38434856399994" "-3.45780959049995" "8.75785901931332" "0" "Neotropics"
"641" "Crani_baron_LSUMZ72757" "-5.46740722699985" "-11.9906005859999" "-8.72900390649988" "8.61858976116458" "0" "Neotropics"
"642" "Crani_baron_LSUMZ72815" "-5.46740722699985" "-11.9906005859999" "-8.72900390649988" "8.61858976116458" "0" "Neotropics"
"643" "Crani_baron_F391890" "-5.46740722699985" "-11.9906005859999" "-8.72900390649988" "8.61858976116458" "0" "Neotropics"
"644" "Crani_baron_LSUMZ72777" "-5.46740722699985" "-11.9906005859999" "-8.72900390649988" "8.61858976116458" "0" "Neotropics"
"645" "Crani_baron_LSUMZ72889" "-5.46740722699985" "-11.9906005859999" "-8.72900390649988" "8.61858976116458" "0" "Neotropics"
"646" "Crani_curta_USNM373226" "6.02587890600012" "-5.44519042999997" "0.290344238000074" "14.3414042584733" "0" "Neotropics"
"647" "Crani_curta_LSUMZ8175" "6.02587890600012" "-5.44519042999997" "0.290344238000074" "14.3414042584733" "0" "Neotropics"
"648" "Crani_curta_L6032" "6.02587890600012" "-5.44519042999997" "0.290344238000074" "14.3414042584733" "0" "Neotropics"
"649" "Crani_curta_L43852" "6.02587890600012" "-5.44519042999997" "0.290344238000074" "14.3414042584733" "0" "Neotropics"
"650" "Crani_curta_L22647" "6.02587890600012" "-5.44519042999997" "0.290344238000074" "14.3414042584733" "0" "Neotropics"
"651" "Crani_albpil_L49667" "-10.9273071289998" "-12.4857788079998" "-11.7065429684998" "1.54887568384087" "0" "Neotropics"
"652" "Crani_gutrata_L4716" "7.55432128900009" "-1.09167480399998" "3.23132324250005" "341.243427370331" "0" "Neotropics"
"653" "Thripha_macura_GSB57" "-12.3422851559999" "-21.7573852539999" "-17.0498352049999" "12.7608889346957" "0" "Neotropics"
"654" "Roraim_adust_A11993" "6.48462053800012" "4.1598536210002" "5.32223707950016" "5.83633491523226" "0" "Neotropics"
"655" "Thripha_fuscep_L7607" "-0.130798339999956" "-10.7882677559999" "-5.45953304799991" "42.4385121987755" "0" "Neotropics"
"656" "Metopo_auraca_L7367" "1.12609863300014" "-13.7128906249999" "-6.2933959959999" "118.992762980933" "0" "Neotropics"
"657" "Xenerp_minlos_L46627" "9.12829589800015" "0.151916504000212" "4.64010620100018" "8.89458204383012" "0" "Neotropics"
"658" "Xenerp_sinlar_L44674" "-0.364685058999839" "-5.36026461599982" "-2.86247483749983" "2.46850834085376" "0" "Neotropics"
"659" "Acroba_fon_L26329" "-14.5140991209998" "-16.0491780419999" "-15.2816385814999" "0.310654995262662" "0" "Neotropics"
"660" "Lepta_plasis_SB13608" "-22.0250244139999" "-39.086120605" "-30.5555725094999" "193.946968544689" "0" "Neotropics"
"661" "Lepta_setar_GCMN09" "-21.8923950189998" "-29.8433837889999" "-25.8678894039998" "35.5835781731026" "0" "Neotropics"
"662" "Lepta_strola_DZMCN2810" "-23.8536987309998" "-29.6240234379999" "-26.7388610844999" "18.9094830854746" "0" "Neotropics"
"663" "Lepta_aegit_APRS1680" "-15.2504882819998" "-53.55657959" "-34.4035339359999" "184.780578129323" "134.407670355499" "Neotropics"
"664" "Lepta_andola_L61381" "11.1614990230001" "-17.3447571399999" "-3.0916290584999" "21.1867975472128" "0" "Neotropics"
"665" "Lepta_aegit_L7605" "-15.2504882819998" "-53.55657959" "-34.4035339359999" "184.780578129323" "134.407670355499" "Neotropics"
"666" "Lepta_fulcep_F334444" "-16.4942016599999" "-32.7697753899998" "-24.6319885249999" "33.0566653929124" "0" "Neotropics"
"667" "Lepta_pilata_L3584" "-7.03057861399998" "-15.1132812499999" "-11.071929932" "7.71445632480685" "0" "Neotropics"
"668" "Lepta_striata_L103880" "-8.44049072299981" "-20.0286865239999" "-14.2345886234999" "15.7935635483416" "0" "Neotropics"
"669" "Lepta_xenot_F391868" "-12.8366088859999" "-13.7341918949999" "-13.2854003904999" "0.2322428859677" "0" "Neotropics"
"670" "Sylvio_desmur_L56828" "-32.218200684" "-52.8933105469999" "-42.5557556154999" "43.4506971386667" "0" "Neotropics"
"671" "Lepta_yanac_F391876" "-8.5905151369999" "-15.7122802729999" "-12.1513977049999" "6.36081895485277" "0" "Neotropics"
"672" "Aphras_masfue_AMNH156338" "-33.7066040039999" "-33.7420043949999" "-33.7243041994999" "0.00105495378015329" "0" "Neotropics"
"673" "Aphras_spicau_A12110" "-30.3021850589999" "-55.9224853509999" "-43.1123352049999" "56.5902551463752" "0" "Neotropics"
"674" "Geocer_serra_L49662" "-6.05822753899992" "-13.508483887" "-9.78335571299993" "7.98108470066138" "0" "Neotropics"
"675" "Upucer_albgul_L103914" "-12.0783797309998" "-14.5204105709999" "-13.2993951509999" "4.08770872482812" "0" "Neotropics"
"676" "Upucer_dumet_A10396" "-16.1895141599998" "-52.8168945309999" "-34.5032043454999" "197.291386659149" "168.708115276937" "Neotropics"
"677" "Upucer_satior_ARTC368" "-36.7457275389999" "-43.8291015629999" "-40.2874145509999" "12.7331433414748" "0" "Neotropics"
"678" "Upucer_valtri_L17160" "-8.12487792899987" "-33.9138793939999" "-21.0193786614999" "63.5512726904958" "0" "Neotropics"
"679" "Cincl_arico_F391866" "-11.8584557679999" "-16.1998890749998" "-14.0291724214999" "6.21100376085264" "0" "Neotropics"
"680" "Cincl_excior_L5935" "5.6162719730001" "-3.20062255799985" "1.20782470750012" "3.08812488351864" "0" "Neotropics"
"681" "Cincl_pabsti_GCMN1" "-19.1099853509999" "-29.7186889649998" "-24.4143371579999" "1.95543386105966" "0" "Neotropics"
"682" "Cincl_paltus_L103923" "-10.8784179689998" "-13.599975586" "-12.2391967774999" "2.22046651533121" "0" "Neotropics"
"683" "Cincl_nigrofum_ARTC413" "-18.765808105" "-39.862182617" "-29.313995361" "6.99700447641233" "0" "Neotropics"
"684" "Cincl_tacski_L58461" "-8.87707519599996" "-14.2507934569999" "-11.5639343264999" "2.01490222813798" "0" "Neotropics"
"685" "Cincl_patgon_L56831" "-29.7495117189999" "-55.9224853509999" "-42.8359985349999" "75.0323551765696" "0" "Neotropics"
"686" "Cincl_comec_ARTC356" "-29.9826049799998" "-33.2044067379999" "-31.5935058589999" "1.95011192940286" "366.062707965888" "Neotropics"
"687" "Cincl_albtri_L22572" "-5.81140136699986" "-29.5612075399999" "-17.6863044534999" "73.2270320507085" "0" "Neotropics"
"688" "Cincl_ataca_L17163" "-10.5010986329999" "-33.9910278319998" "-22.2460632324998" "76.0863389109137" "0" "Neotropics"
"689" "Cincl_ouseti_ARTC417" "-22.3936157229999" "-55.9224853509999" "-39.1580505369999" "79.140759711995" "0" "Neotropics"
"690" "Cincl_olrogi_ARTC355" "-30.713989258" "-33.1945800779998" "-31.9542846679999" "1.40975460039441" "0" "Neotropics"
"691" "Cincl_albven_LSUMZ32706" "11.1953125000002" "-6.04150390599989" "2.57690429700014" "8.18988516221952" "0" "Neotropics"
"692" "Cincl_fuscus_ARTC418" "-27.5044671259998" "-55.9224853509999" "-41.7134762384999" "127.48636111024" "690.694054751249" "Neotropics"
"693" "Cincl_antcus_A817070" "-51.0115966799999" "-55.9224853509999" "-53.4670410154999" "3.23651399122371" "0" "Neotropics"
"694" "Cincl_antcus_WYT17" "-51.0115966799999" "-55.9224853509999" "-53.4670410154999" "3.23651399122371" "0" "Neotropics"
"695" "Cincl_antcus_WYT1" "-51.0115966799999" "-55.9224853509999" "-53.4670410154999" "3.23651399122371" "0" "Neotropics"
"696" "Phleoc_melops_A12102" "-5.47536892399984" "-50.9998626709998" "-28.2376157974998" "346.930516957348" "75.4530445034157" "Neotropics"
"697" "Phleoc_melops_LSUMZ48225" "-5.47536892399984" "-50.9998626709998" "-28.2376157974998" "346.930516957348" "75.4530445034157" "Neotropics"
"698" "Limnorn_curvi_L52024" "-29.330383301" "-34.1936035149998" "-31.7619934079999" "21.1201041083099" "0" "Neotropics"
"699" "Lochmi_nemat_A12074" "10.6174926760002" "-27.3889160159999" "-8.38571166999984" "232.533271694869" "0" "Neotropics"
"700" "Lochmi_nemat_L38510" "10.6174926760002" "-27.3889160159999" "-8.38571166999984" "232.533271694869" "0" "Neotropics"
"701" "Furnar_critus_L25999" "-20.5474243169999" "-22.3046874999999" "-21.4260559084999" "61.666931605367" "0" "Neotropics"
"702" "Furnar_minor_L7265" "-0.0156860349998169" "-7.88317871099997" "-3.94943237299989" "25.9843534228754" "0" "Neotropics"
"703" "Furnar_rufus_A10431" "-8.77899169899996" "-27.8226928709999" "-18.3008422849999" "549.759178131378" "0" "Neotropics"
"704" "Furnar_tordus_L7335" "-0.827697753999814" "-8.29620361299982" "-4.56195068349982" "7.13727688490168" "0" "Neotropics"
"705" "Furnar_leupus_LSU48599" "12.4633178710001" "-3.06781005899995" "4.69775390600009" "431.698456756335" "0" "Neotropics"
"706" "Furnar_leupus_L5190" "12.4633178710001" "-3.06781005899995" "4.69775390600009" "431.698456756335" "0" "Neotropics"
"707" "Furnar_leupus_LSUMZ40112" "12.4633178710001" "-3.06781005899995" "4.69775390600009" "431.698456756335" "0" "Neotropics"
"708" "Furnar_fig_F392829" "-1.13018798899998" "-2.90521240299989" "-2.01770019599994" "163.56180210043" "0" "Neotropics"
"709" "Tarph_cerdes_L18872" "-18.363220215" "-38.147094727" "-28.255157471" "117.189095854307" "0" "Neotropics"
"710" "Tarph_harte_L6574" "-15.6966999739998" "-21.3360225579999" "-18.5163612659999" "6.03514948989846" "0" "Neotropics"
"711" "Pseulap_lawre_AGFB1048" "10.3955078130002" "-3.69274773799992" "3.35138003750012" "1.11946796306374" "0" "Neotropics"
"712" "Pseulap_lawre_L7801" "10.3955078130002" "-3.69274773799992" "3.35138003750012" "1.11946796306374" "0" "Neotropics"
"713" "Pseulap_boiss_H1652" "10.7047119140001" "-5.08929443399995" "2.80770874000009" "32.5780951058437" "0" "Neotropics"
"714" "Premnis_gutger_L44372" "10.8472900390002" "-8.97324439299985" "0.937022823000177" "23.7675843136333" "0" "Neotropics"
"715" "Scelor_albcol_MVZ164301" "-23.7094116209999" "-35.2305297849999" "-29.4699707029999" "9.69739986701734" "0" "Neotropics"
"716" "Scelor_rubula_A9927" "-33.5111083979999" "-47.2061157229999" "-40.3586120604999" "29.5195287173598" "0" "Neotropics"
"717" "Pterop_megpod_A12225" "-27.4215087889999" "-37.3295288089999" "-32.3755187989999" "10.7718660386864" "0" "Neotropics"
"718" "Pterop_tarnii_A12201" "-37.1599121089999" "-48.6926269529999" "-42.9262695309999" "31.0246490992795" "0" "Neotropics"
"719" "Pterop_caseus_A12220" "-34.7451782219999" "-37.9401245119999" "-36.3426513669999" "5.33069515002973" "0" "Neotropics"
"720" "Psilor_gutus_A796861" "-19.4643524309998" "-29.6753480609999" "-24.5698502459999" "36.5745139284908" "0" "Neotropics"
"721" "Psilor_gutus_LGE2403" "-19.4643524309998" "-29.6753480609999" "-24.5698502459999" "36.5745139284908" "0" "Neotropics"
"722" "Psilor_gutus_LGE2991" "-19.4643524309998" "-29.6753480609999" "-24.5698502459999" "36.5745139284908" "0" "Neotropics"
"723" "Liosce_thocus_GJUR46" "1.50109863300014" "-1.31280517599993" "0.0941467285001067" "186.071147919942" "0" "Neotropics"
"724" "Acropt_ortnyx_PhAMC1246" "9.73907470700021" "-5.46368408199982" "2.1376953125002" "9.19289088748477" "0" "Neotropics"
"725" "Acropt_ortnyx_L30027" "9.73907470700021" "-5.46368408199982" "2.1376953125002" "9.19289088748477" "0" "Neotropics"
"726" "Teledr_fuscus_A10368" "-24.8211059569999" "-41.4830932609999" "-33.1520996089999" "51.2241936209482" "0" "Neotropics"
"727" "Rhinoc_lanata_A6107" "-18.670776368" "-41.1663818359999" "-29.9185791019999" "95.3327525523505" "0" "Neotropics"
"728" "Merula_strman_MZU1408" "-12.93939209" "-15.7578124999998" "-14.3486022949999" "0.00808431954773229" "0" "Neotropics"
"729" "Merula_ater_MZUBOR1439" "-15.2075805659999" "-27.3270874019999" "-21.2673339839999" "14.2810701388547" "0" "Neotropics"
"730" "Merula_ater_MZUBOR1401" "-15.2075805659999" "-27.3270874019999" "-21.2673339839999" "14.2810701388547" "0" "Neotropics"
"731" "Merula_spnov_MZUFRA135" "-15.2075805659999" "-27.3270874019999" "-21.2673339839999" "14.2810701388547" "0" "Neotropics"
